Kind,SortScore,MatchType,EditDistance,ScientificName,MatchedName,MatchedCanonical,TaxonId,CurrentName,Synonym,DataSourceId,DataSourceTitle,ClassificationPath,Error
BestMatch,9.41215,Exact,0,Bulbophyllum fischeri,Bulbophyllum fischeri Seidenf.,Bulbophyllum fischeri,5X3SB,Bulbophyllum fischeri Seidenf.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum fischeri,
BestMatch,9.41180,Exact,0,Bulbophyllum flabellum-veneris,Bulbophyllum flabellum-veneris (J.Koenig) Aver.,Bulbophyllum flabellum-veneris,NQVX,Bulbophyllum lepidum (Blume) J.J.Sm.,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum lepidum,
BestMatch,9.41215,Exact,0,Bulbophyllum frostii,Bulbophyllum frostii Summerh.,Bulbophyllum frostii,NQWT,Bulbophyllum frostii Summerh.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum frostii,
BestMatch,9.41215,Exact,0,Bulbophyllum fuscum,Bulbophyllum fuscum Lindl.,Bulbophyllum fuscum,NQX8,Bulbophyllum fuscum Lindl.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum fuscum,
BestMatch,8.63917,PartialExact,0,Bulbophyllum goviandianum,Bulbophyllum Thouars,Bulbophyllum,8VRGS,Bulbophyllum Thouars,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum,
BestMatch,9.41215,Exact,0,Bulbophyllum gracillimum,Bulbophyllum gracillimum (Rolfe) Rolfe,Bulbophyllum gracillimum,NQYL,Bulbophyllum gracillimum (Rolfe) Rolfe,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum gracillimum,
BestMatch,9.41215,Exact,0,Bulbophyllum grandiflorum,Bulbophyllum grandiflorum Blume,Bulbophyllum grandiflorum,NQYP,Bulbophyllum grandiflorum Blume,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum grandiflorum,
BestMatch,9.41215,Exact,0,Bulbophyllum graveolens,Bulbophyllum graveolens (F.M.Bailey) J.J.Sm.,Bulbophyllum graveolens,5X43D,Bulbophyllum graveolens (F.M.Bailey) J.J.Sm.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum graveolens,
BestMatch,9.41215,Exact,0,Bulbophyllum hahlianum,Bulbophyllum hahlianum Schltr.,Bulbophyllum hahlianum,NQZF,Bulbophyllum hahlianum Schltr.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum hahlianum,
BestMatch,9.41215,Exact,0,Bulbophyllum hampeliae,"Bulbophyllum hampeliae Cootes, R.Boos & Naive",Bulbophyllum hampeliae,8WRWK,"Bulbophyllum hampeliae Cootes, R.Boos & Naive",false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum hampeliae,
